dispatch_time,order_id,baseline_assigned_courier_id,baseline_cost,baseline_courier_rank_by_cost,is_assigned_by_baseline,was_accepted,actual_assigned_courier_id,is_match_with_actual,num_orders_in_batch,num_couriers_in_pool,order_pickup_lat,order_pickup_lng,baseline_courier_lat,baseline_courier_lng,actual_courier_lat,actual_courier_lng,platform_order_time,wait_for_assignment_seconds,cost_function,mode,strategy_key,bundling_on,micro_batch_sec,unit_type,bundle_size
1665977114,522093,4429,1000.0,1,True,True,611,False,658,802,45862054,174581041,45860768,174581950,0,0,1665976830,284,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1665977114,64002,2980,0.0,1,True,True,1620,False,658,802,45863030,174564980,45862256,174565069,0,0,1665976843,271,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1665977114,85993,402,0.0,1,True,True,905,False,658,802,45880173,174546649,45879952,174547484,0,0,1665976876,238,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1665977114,215713,3647,0.0,1,True,True,2038,False,658,802,45859352,174579486,45859393,174579610,0,0,1665976707,407,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1665977114,3214,1773,0.0,1,True,True,1061,False,658,802,45886802,174544898,45886636,174544830,0,0,1665976132,982,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1665977114,395445,553,0.0,1,True,True,84,False,658,802,45867766,174566793,45867668,174566858,0,0,1665977032,82,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1665977114,293224,4030,0.0,1,True,True,81,False,658,802,45905899,174526998,45905839,174527813,0,0,1665976681,433,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1665977114,432901,3165,1000.0,1,True,True,981,False,658,802,45867403,174569758,45868515,174570620,0,0,1665976614,500,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1665977114,307304,58,0.0,1,True,True,330,False,658,802,45911894,174529244,45912071,174529446,0,0,1665977085,29,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1665977114,134860,859,0.0,1,True,True,407,False,658,802,45895728,174555530,45896122,174555788,0,0,1665976889,225,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1665977114,329449,535,1000.0,1,True,True,3474,False,658,802,45830427,174573700,45831881,174573737,0,0,1665976896,218,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
