dispatch_time,order_id,baseline_assigned_courier_id,baseline_cost,baseline_courier_rank_by_cost,is_assigned_by_baseline,was_accepted,actual_assigned_courier_id,is_match_with_actual,num_orders_in_batch,num_couriers_in_pool,order_pickup_lat,order_pickup_lng,baseline_courier_lat,baseline_courier_lng,actual_courier_lat,actual_courier_lng,platform_order_time,wait_for_assignment_seconds,cost_function,mode,strategy_key,bundling_on,micro_batch_sec,unit_type,bundle_size
1665977114,259146,859,0.0,1,True,True,75,False,658,802,45895789,174555609,45896122,174555788,0,0,1665976964,150,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,134860,618,19000.0,1,True,True,407,False,658,802,45895728,174555530,45891619,174535961,0,0,1665976889,225,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,250552,1220,15000.0,1,True,True,4891,False,658,802,45882550,174555124,45867196,174556757,0,0,1665975963,1151,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,25815,618,17000.0,1,True,True,4019,False,658,802,45897008,174553031,45891619,174535961,0,0,1665976161,953,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,558419,1773,12000.0,1,True,True,168,False,658,802,45894980,174554750,45886636,174544830,0,0,1665976783,331,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,180222,2123,20000.0,1,True,True,1105,False,658,802,45892700,174568290,45873911,174577054,0,0,1665976817,297,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,76554,618,18000.0,1,True,True,1040,False,658,802,45898371,174553499,45891619,174535961,0,0,1665976833,281,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,334972,371,7000.0,1,True,True,391,False,658,802,45896259,174552883,45891231,174547077,0,0,1665976865,249,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,159024,1166,17000.0,1,True,True,925,False,658,802,45895728,174555530,45886723,174540191,0,0,1665976884,230,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,273389,859,0.0,1,True,True,925,False,658,802,45895620,174555818,45896122,174555788,0,0,1665976805,309,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,159039,1773,13000.0,1,True,True,4393,False,658,802,45896190,174554821,45886636,174544830,0,0,1665976900,214,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,162151,973,2000.0,1,True,True,1105,False,658,802,45892908,174566908,45890798,174568272,0,0,1665976864,250,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,357227,1905,16000.0,1,True,True,3840,False,658,802,45892888,174567981,45885599,174582903,0,0,1665976302,812,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,392759,122,16000.0,1,True,True,2742,False,658,802,45886884,174562531,45875369,174574217,0,0,1665977075,39,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,550663,1938,10000.0,1,True,True,4130,False,658,802,45896047,174554578,45890235,174545327,0,0,1665976875,239,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,480562,2080,4000.0,1,True,True,1266,False,658,802,45885886,174563236,45882304,174566540,0,0,1665977074,40,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,137869,618,16000.0,1,True,True,1811,False,658,802,45896917,174551954,45891619,174535961,0,0,1665976866,248,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,168121,973,2000.0,1,True,True,1105,False,658,802,45892908,174566908,45890798,174568272,0,0,1665976638,476,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,140945,122,16000.0,1,True,True,2742,False,658,802,45886884,174562531,45875369,174574217,0,0,1665976893,221,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,537895,1773,12000.0,1,True,True,1754,False,658,802,45894980,174554750,45886636,174544830,0,0,1665976726,388,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,165208,2423,19000.0,1,True,True,4378,False,658,802,45887243,174550790,45868656,174544749,0,0,1665976889,225,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,177195,122,0.0,1,True,True,1831,False,658,802,45875792,174574232,45875369,174574217,0,0,1665976816,298,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,279195,1126,14000.0,1,True,True,425,False,658,802,45887481,174555696,45872987,174559487,0,0,1665976983,131,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,156047,2080,4000.0,1,True,True,2742,False,658,802,45885886,174563236,45882304,174566540,0,0,1665976658,456,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,215710,1773,9000.0,1,True,True,4275,False,658,802,45892850,174552390,45886636,174544830,0,0,1665976991,123,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,519413,2080,4000.0,1,True,True,689,False,658,802,45885892,174563248,45882304,174566540,0,0,1665977032,82,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,174196,2431,23000.0,1,True,True,407,False,658,802,45897008,174553031,45905979,174530804,0,0,1665977066,48,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,282034,2080,4000.0,1,True,True,3185,False,658,802,45885886,174563236,45882304,174566540,0,0,1665977059,55,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,451738,236,4000.0,1,True,True,565,False,658,802,45898300,174553788,45901940,174556736,0,0,1665976876,238,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,16099,859,0.0,1,True,True,2773,False,658,802,45896150,174555690,45896122,174555788,0,0,1665976831,283,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,236055,1773,9000.0,1,True,True,749,False,658,802,45892850,174552390,45886636,174544830,0,0,1665976527,587,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,122659,2431,23000.0,1,True,True,3721,False,658,802,45897597,174552952,45905979,174530804,0,0,1665976969,145,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,247693,371,8000.0,1,True,True,4843,False,658,802,45894980,174554750,45891231,174547077,0,0,1665976693,421,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,230205,1126,14000.0,1,True,True,425,False,658,802,45887481,174555696,45872987,174559487,0,0,1665976869,245,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,348811,1126,14000.0,1,True,True,3185,False,658,802,45887481,174555696,45872987,174559487,0,0,1665977060,54,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,379180,3428,11000.0,1,True,True,1693,False,658,802,45885675,174551319,45876561,174544676,0,0,1665976744,370,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,424980,2423,19000.0,1,True,True,1016,False,658,802,45887243,174550790,45868656,174544749,0,0,1665976878,236,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,310174,122,2000.0,1,True,True,2779,False,658,802,45875922,174572196,45875369,174574217,0,0,1665976813,301,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,348808,2123,20000.0,1,True,True,1325,False,658,802,45892700,174568290,45873911,174577054,0,0,1665976940,174,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,70310,2150,24000.0,1,True,True,391,False,658,802,45898300,174553788,45920315,174541965,0,0,1665976873,241,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,387335,2851,11000.0,1,True,True,1790,False,658,802,45897286,174566670,45906600,174573260,0,0,1665977002,112,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,270517,1905,11000.0,1,True,True,2040,False,658,802,45890444,174572525,45885599,174582903,0,0,1665976537,577,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,516887,1905,10000.0,1,True,True,4054,False,658,802,45890563,174573599,45885599,174582903,0,0,1665975661,1453,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,107543,2150,24000.0,1,True,True,407,False,658,802,45898300,174553788,45920315,174541965,0,0,1665977075,39,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,16088,1126,14000.0,1,True,True,1693,False,658,802,45887697,174556801,45872987,174559487,0,0,1665976545,569,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,284883,2423,19000.0,1,True,True,2793,False,658,802,45887243,174550790,45868656,174544749,0,0,1665977013,101,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,35360,558,15000.0,1,True,True,1212,False,658,802,45898380,174554072,45909229,174543028,0,0,1665976881,233,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,247681,859,0.0,1,True,True,2332,False,658,802,45896070,174555813,45896122,174555788,0,0,1665976572,542,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,422239,2431,23000.0,1,True,True,766,False,658,802,45897803,174552932,45905979,174530804,0,0,1665976812,302,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
1665977114,125694,122,0.0,1,True,True,397,False,658,802,45875792,174574232,45875369,174574217,0,0,1665976665,449,distance_to_pickup,BATCH,clustered_milp_vrp,0,0,order,1
