dispatch_time,order_id,baseline_assigned_courier_id,baseline_cost,baseline_courier_rank_by_cost,is_assigned_by_baseline,was_accepted,actual_assigned_courier_id,is_match_with_actual,num_orders_in_batch,num_couriers_in_pool,order_pickup_lat,order_pickup_lng,baseline_courier_lat,baseline_courier_lng,actual_courier_lat,actual_courier_lng,platform_order_time,wait_for_assignment_seconds,cost_function,mode,strategy_key,bundling_on,micro_batch_sec,unit_type,bundle_size
1666063626,301604,705,15000.0,1,True,True,1584,False,3271,3155,45862631,174579111,45857123,174564700,0,0,1665932960,130666,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,183148,2339,0.0,1,True,True,602,False,3271,3155,45859959,174581509,45860157,174581825,0,0,1665958774,104852,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,332219,978,23000.0,1,True,True,1795,False,3271,3155,45846475,174587390,45865649,174600654,0,0,1665960615,103011,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,227285,2465,15000.0,1,True,True,50,False,3271,3155,45866440,174556210,45857821,174569167,0,0,1665964884,98742,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,346040,138,10000.0,1,True,True,3764,False,3271,3155,45877788,174579361,45867455,174582474,0,0,1665967081,96545,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,95342,2024,15000.0,1,True,True,1762,False,3271,3155,45880235,174650645,45879848,174634690,0,0,1665970264,93362,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,414282,720,14000.0,1,True,True,95,False,3271,3155,45894980,174554750,45890799,174568338,0,0,1665970950,92676,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,22588,978,2000.0,1,True,True,3408,False,3271,3155,45867072,174602180,45865649,174600654,0,0,1665971623,92003,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,550615,2339,6000.0,1,True,True,2666,False,3271,3155,45856856,174575762,45860157,174581825,0,0,1665971802,91824,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,41711,2024,4000.0,1,True,True,2937,False,3271,3155,45884761,174635144,45879848,174634690,0,0,1665972656,90970,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,146967,800,15000.0,1,True,True,1562,False,3271,3155,45851335,174555897,45853591,174570957,0,0,1665972686,90940,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,430209,1135,18000.0,1,True,True,3239,False,3271,3155,45830770,174561358,45817465,174573560,0,0,1665972710,90916,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,365550,1135,18000.0,1,True,True,3290,False,3271,3155,45830770,174561358,45817465,174573560,0,0,1665972796,90830,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,298789,3479,13000.0,1,True,True,3725,False,3271,3155,45906017,174528217,45918982,174523347,0,0,1665972892,90734,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,98345,978,22000.0,1,True,True,1864,False,3271,3155,45885650,174591307,45865649,174600654,0,0,1665972999,90627,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,212679,406,12000.0,1,True,True,1739,False,3271,3155,45873444,174547688,45865327,174556743,0,0,1665973336,90290,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,264849,2024,1000.0,1,True,True,2588,False,3271,3155,45880592,174633877,45879848,174634690,0,0,1665973405,90221,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,122620,1135,50000.0,1,True,True,2343,False,3271,3155,45821903,174523242,45817465,174573560,0,0,1665973460,90166,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,244691,2339,3000.0,1,True,True,112,False,3271,3155,45863417,174579658,45860157,174581825,0,0,1665973572,90054,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,362732,4842,5000.0,1,True,True,1337,False,3271,3155,45898742,174578266,45902426,174581935,0,0,1665973635,89991,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,495996,1037,18000.0,1,True,True,4369,False,3271,3155,45857881,174547008,45839742,174551431,0,0,1665973863,89763,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,537933,4082,6000.0,1,True,True,2288,False,3271,3155,45898320,174550193,45896869,174556843,0,0,1665974152,89474,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
1666063626,113628,3446,24000.0,1,True,True,2883,False,3271,3155,46052223,174953863,46063703,174975734,0,0,1665974179,89447,distance_to_pickup,BATCH,milp_vrp,0,0,order,1
